 249.61717  47.03504 064939 032 22.064 20.296 19.004 18.481 18.131 21.504 0 00.456  73.08496  41.77345 01.227 19.820 1.3180 19.065 0750.2 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.62319  46.46219 067955 042 21.068 19.541 18.240 17.690 17.327 22.697 1 00.408  72.31763  41.80227 02.730 20.037 1.3220 18.521 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.62912  46.71185 040778 030 21.011 18.993 17.888 17.431 17.066 20.436 0 00.317  72.65169  41.78449 01.206 18.755 1.1270 18.034 0448.7 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.64147  46.88240 066860 043 22.625 20.631 19.441 18.908 18.548 21.384 1 00.351  72.87933  41.76615 00.941 20.055 1.2130 19.521 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.64531  46.88404 066869 032 22.068 19.941 18.660 18.145 17.885 21.240 1 00.349  72.88132  41.76343 01.234 19.531 1.3050 18.788 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.65854  46.45219 050378 036 21.208 19.257 18.127 17.628 17.302 20.920 0 00.396  72.30251  41.77848 01.365 19.087 1.1510 18.249 0565.5 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.65957  46.61303 040510 053 18.417 16.500 15.410 14.976 14.654 20.560 0 00.313  72.51782  41.76915 03.903 17.456 1.1100 15.608 0445.5 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.66048  46.59844 068052 053 23.617 21.351 19.979 19.441 18.995 21.801 1 00.317  72.49824  41.76932 00.905 20.500 1.3920 20.023 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.66489  46.72695 117645 039 22.339 20.757 19.229 18.629 18.313 22.272 0 00.292  72.67003  41.75916 01.554 20.300 1.5510 19.320 1486.5 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.66597  46.55350 034257 044 20.167 18.288 17.291 16.867 16.514 19.852 0 00.333  72.43780  41.76799 01.237 18.142 1.0170 17.395 0371.7 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.67306  46.77666 056595 043 22.360 21.146 19.892 19.462 19.083 21.244 0 00.293  72.73614  41.75074 00.712 20.329 1.2770 19.987 0643.3 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.67326  46.75330 108506 034 21.367 20.580 19.528 19.264 19.017 22.418 0 00.289  72.70486  41.75193 01.436 20.529 1.0750 19.637 1351.7 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.67607  46.81687 067498 031 21.271 19.354 17.944 17.401 17.056 20.950 1 00.302  72.78978  41.74636 01.509 19.014 1.4340 18.062 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.67646  46.85894 067112 030 22.105 19.928 18.560 18.078 17.724 21.213 1 00.319  72.84605  41.74365 01.264 19.497 1.3920 18.709 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.67945  46.91544 017588 029 18.858 17.907 17.270 16.994 16.980 22.760 0 00.346  72.92148  41.73829 04.565 19.709 0.6610 17.468 0183.7 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.68707  46.41858 111603 059 21.418 21.126 19.835 19.269 19.005 22.725 0 00.405  72.25614  41.76059 01.374 20.867 1.3110 20.040 1397.1 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.69488  46.86214 067378 035 20.392 18.683 17.398 16.914 16.595 21.232 1 00.309  72.84934  41.73089 02.134 18.904 1.3090 17.591 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.69692  47.02436 078455 041 22.774 20.342 19.098 18.486 17.928 22.147 0 00.411  73.06620  41.71984 01.477 20.219 1.2690 19.305 0929.2 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.69723  46.46047 111330 037 22.468 21.509 19.956 19.368 18.941 21.917 0 00.371  72.31173  41.75143 00.932 20.529 1.5730 20.075 1393.1 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.69880  46.54011 125844 050 21.683 20.948 19.782 19.289 18.863 22.931 0 00.320  72.41825  41.74616 01.610 20.898 1.1860 19.902 1609.6 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70345  46.67767 066191 050 22.847 20.923 19.595 19.137 18.751 22.824 0 00.268  72.60210  41.73550 01.624 20.820 1.3500 19.776 0766.5 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70426  46.44418 111409 040 24.739 21.748 19.895 19.342 18.904 22.314 0 00.378  72.28959  41.74744 01.163 20.671 1.8730 19.991 1394.2 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70457  46.42101 134410 030 21.826 21.124 19.950 19.460 19.438 22.591 0 00.395  72.25856  41.74842 01.280 20.816 1.1930 20.060 1740.5 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70508  46.42250 111512 037 23.010 21.147 19.373 18.823 18.346 21.996 0 00.394  72.26053  41.74799 01.250 20.287 1.7930 19.516 1395.7 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70639  47.10117 067881 037 20.928 19.036 17.664 17.152 16.760 21.738 1 00.468  73.16838  41.70870 02.444 19.189 1.3980 17.802 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70672  47.12878 067996 030 21.687 19.917 18.638 18.096 17.825 21.358 1 00.491  73.20527  41.70676 01.341 19.559 1.3040 18.726 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70690  46.93920 068230 032 22.256 19.686 18.355 17.792 17.415 21.494 1 00.346  72.95178  41.71816 01.601 19.472 1.3550 18.477 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70708  46.44498 111881 041 25.004 20.854 19.096 18.509 18.096 22.387 0 00.377  72.29053  41.74546 01.700 20.281 1.7780 19.240 1401.2 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.70816  46.65446 136263 032 22.165 21.193 19.931 19.370 19.038 22.542 0 00.269  72.57081  41.73356 01.266 20.811 1.2840 20.035 1769.1 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.71209  46.69067 068585 026 22.553 20.719 19.324 18.870 18.564 21.141 1 00.261  72.61906  41.72887 00.886 19.905 1.4180 19.409 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.71251  46.83399 066609 038 22.151 20.277 18.991 18.466 18.069 21.776 1 00.286  72.81076  41.72048 01.339 19.975 1.3100 19.147 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.71671  46.80406 057629 030 21.327 19.749 18.574 18.064 17.731 21.212 0 00.272  72.77050  41.71933 01.287 19.425 1.1980 18.669 0656.4 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.71804  46.54599 141972 065 24.172 21.427 19.858 19.007 18.496 22.778 0 00.306  72.42518  41.73263 01.435 20.890 1.5890 19.999 1858.0 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.72021  46.64087 068324 049 23.664 21.152 19.908 19.562 19.300 22.123 1 00.265  72.55202  41.72604 01.032 20.637 1.2660 20.060 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.73189  46.51113 042027 031 20.950 19.503 18.513 18.128 17.791 21.053 0 00.319  72.37786  41.72495 01.266 19.306 1.0110 18.546 0463.7 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.73237  46.97129 112299 033 22.208 21.391 19.917 19.416 18.978 22.244 0 00.356  72.99330  41.69891 01.148 20.674 1.4990 19.949 1407.3 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.73320  47.01478 112374 050 26.057 21.239 19.301 18.714 18.404 22.582 0 00.388  73.05140  41.69574 01.820 20.283 1.9630 19.287 1408.4 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.73817  46.93491 135868 039 23.912 21.664 19.944 19.174 18.753 22.350 0 00.327  72.94434  41.69710 01.169 20.744 1.7440 20.016 1763.0 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.74069  46.82551 068414 035 21.620 19.769 18.395 17.883 17.543 21.229 1 00.265  72.79794  41.70172 01.401 19.391 1.3980 18.502 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.74090  46.32524 124985 067 22.009 21.099 19.491 18.872 18.419 23.067 0 00.457  72.12869  41.72820 01.789 20.916 1.6250 19.809 1596.6 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.74275  46.69682 067008 036 23.018 20.585 19.268 18.854 18.406 21.534 1 00.239  72.62573  41.70753 01.079 20.049 1.3400 19.374 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.75048  47.01420 112369 036 21.942 20.090 18.501 17.877 17.502 22.165 0 00.380  73.04966  41.68401 01.953 19.889 1.6140 18.716 1408.3 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.75230  46.36179 117977 056 21.958 21.258 19.961 19.459 19.113 22.724 0 00.422  72.17708  41.71853 01.360 20.895 1.3150 20.061 1491.4 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.75317  46.90443 067539 028 22.408 19.862 18.523 18.040 17.760 21.057 1 00.300  72.90280  41.68866 01.200 19.398 1.3640 18.666 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.75524  46.46132 122240 043 22.277 21.432 19.817 19.316 18.871 22.491 0 00.342  72.31010  41.71148 01.290 20.710 1.6350 19.943 1555.2 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.75790  47.06907 067175 025 21.612 19.719 18.277 17.725 17.312 21.777 1 00.422  73.12259  41.67566 01.837 19.577 1.4680 18.461 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.76038  47.10300 067597 047 20.699 18.835 17.479 16.968 16.655 20.968 1 00.450  73.16780  41.67191 01.880 18.736 1.3830 17.602 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.76039  46.58270 067622 031 23.424 21.079 19.857 19.356 19.103 21.974 1 00.262  72.47221  41.70161 00.988 20.530 1.2440 20.005 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.76531  46.85463 108520 039 22.553 21.022 19.898 19.450 19.166 22.739 0 00.264  72.83557  41.68324 01.402 20.693 1.1490 20.010 1352.0 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.76590  46.74554 070043 035 23.185 20.682 19.435 19.018 18.704 21.816 0 00.225  72.68971  41.68899 01.156 20.220 1.2710 19.506 0816.9 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.76692  46.56131 033393 041 20.231 18.301 17.178 16.644 16.209 20.993 0 00.270  72.44330  41.69825 02.120 18.630 1.1440 17.366 0361.6 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.76877  46.87891 068479 053 22.570 21.194 19.931 19.534 19.118 22.678 1 00.276  72.86785  41.67949 01.334 20.844 1.2870 20.057 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.76961  46.73700 069617 042 22.626 21.007 19.754 19.272 19.010 21.268 0 00.221  72.67810  41.68693 00.759 20.233 1.2770 19.872 0811.3 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77103  46.56806 068931 038 21.805 19.717 18.418 17.936 17.624 22.414 1 00.264  72.45212  41.69508 02.317 19.932 1.3210 18.594 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77198  46.68587 067584 037 21.988 21.171 19.852 19.324 19.034 21.355 1 00.220  72.60961  41.68811 00.769 20.341 1.3420 19.930 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77433  46.65307 067558 044 22.983 21.168 19.832 19.397 19.108 21.389 1 00.225  72.56564  41.68828 00.789 20.297 1.3590 19.909 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77518  46.38135 068561 032 22.365 20.342 19.130 18.659 18.354 21.362 1 00.397  72.20220  41.70179 01.070 19.808 1.2300 19.220 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77518  46.55379 068184 040 24.009 20.550 19.410 18.949 18.571 22.057 1 00.269  72.43283  41.69298 01.261 20.263 1.1620 19.558 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77726  47.11113 068339 031 21.736 19.992 18.619 18.089 17.782 21.159 1 00.451  73.17773  41.65994 01.224 19.474 1.3990 18.725 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77738  46.69906 057512 034 20.856 19.296 18.301 17.884 17.528 21.879 0 00.215  72.62697  41.68370 01.977 19.660 1.0190 18.404 0654.9 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.77877  46.79148 057447 045 23.649 21.195 19.913 19.346 19.221 21.955 0 00.228  72.75046  41.67762 00.932 20.411 1.3070 20.113 0654.1 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78081  46.91632 068161 036 21.610 20.059 18.411 17.810 17.556 21.297 1 00.293  72.91721  41.66912 01.426 19.341 1.6720 18.531 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78082  47.13283 067522 027 20.981 19.032 17.878 17.400 17.122 21.252 1 00.470  73.20651  41.65620 01.736 19.127 1.1810 18.059 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78093  46.92749 068553 036 21.845 20.278 19.069 18.628 18.336 21.070 1 00.301  72.93214  41.66839 00.954 19.714 1.2330 19.177 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78114  46.48339 085155 042 22.871 21.206 19.874 19.316 18.981 21.678 0 00.314  72.33840  41.69254 00.871 20.418 1.3530 19.983 1020.6 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78259  46.29554 067212 037 22.824 20.972 19.545 19.034 18.646 21.577 1 00.469  72.08706  41.70089 00.994 20.171 1.4430 19.595 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78340  46.73127 069704 044 20.772 18.903 17.551 17.067 16.742 20.623 0 00.212  72.66973  41.67780 01.556 18.650 1.3770 17.668 0812.5 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78494  46.57672 067759 032 21.390 19.826 18.472 17.953 17.623 21.616 1 00.251  72.46303  41.68507 01.574 19.625 1.3760 18.636 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78496  46.43143 110816 036 21.488 20.574 19.526 19.142 18.640 22.472 0 00.352  72.26872  41.69255 01.480 20.533 1.0680 19.626 1385.5 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.78556  46.91016 066110 033 21.474 19.735 18.419 17.871 17.528 22.220 0 00.287  72.90873  41.66624 02.401 19.606 1.3400 18.323 0765.4 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.79332  46.34979 118151 031 21.752 20.700 19.615 19.281 19.109 22.589 0 00.418  72.15915  41.69085 01.485 20.637 1.1020 19.735 1494.0 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.79551  46.69038 057161 026 22.025 20.279 19.087 18.628 18.444 21.526 0 00.204  72.61447  41.67175 01.155 19.919 1.2160 19.218 0650.4 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.79841  46.66415 066842 043 22.641 20.731 19.369 18.887 18.617 21.539 1 00.207  72.57926  41.67118 01.029 20.084 1.3860 19.482 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.79984  46.83941 065622 036 21.287 19.404 18.257 17.755 17.391 21.729 0 00.236  72.81344  41.66053 01.836 19.566 1.1730 18.415 0759.0 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.80089  46.62407 067967 037 22.931 20.880 19.576 19.108 18.787 21.590 1 00.218  72.52556  41.67163 00.950 20.247 1.3270 19.706 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.80302  47.05233 112336 050 23.535 21.719 19.963 19.327 19.064 22.181 0 00.392  73.09776  41.64599 01.047 20.672 1.7820 20.086 1407.9 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.80644  46.54776 142364 041 22.839 21.350 19.662 18.841 18.452 22.822 0 00.256  72.42327  41.67183 01.593 20.816 1.7100 19.816 1864.1 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.80873  46.78070 067321 040 22.032 20.555 19.445 19.069 18.853 22.187 1 00.205  72.73452  41.65775 01.322 20.409 1.1360 19.586 0785.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.80965  46.81030 065113 034 25.094 21.057 19.704 19.194 18.908 21.367 0 00.215  72.77403  41.65547 00.814 20.244 1.3790 19.819 0752.4 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.81013  46.39344 093080 033 22.449 20.489 18.804 18.234 17.920 20.911 0 00.374  72.21677  41.67711 01.007 19.464 1.7040 18.901 1130.8 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.81018  46.40291 093299 029 22.684 20.881 19.293 18.804 18.436 22.145 0 00.366  72.22942  41.67661 01.414 20.256 1.6070 19.398 1133.9 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
 249.81124  46.87418 024756 026 18.048 17.072 16.732 16.488 16.414 20.344 0 00.250  72.85931  41.65078 01.961 18.113 0.3660 16.887 0262.9 00.970 01.456 06.623 067675 067511 1151 063 054 a2219 
